Hour,CPEpor_F,CPEpor_n,Rpor,CPEb_F,CPEb_n,Rb
0,4.7000000000000004e-08,0.82,300.0,2.4999999999999998e-06,0.81,270000.0
1,7.612157738095238e-07,0.8200297619047618,299.60863095238096,2.585565476190476e-06,0.8101636904761905,269609.67261904763
2,1.4754315476190475e-06,0.8200595238095237,299.2172619047619,2.6711309523809524e-06,0.810327380952381,269219.34523809527
3,2.1896473214285713e-06,0.8200892857142856,298.82589285714283,2.7566964285714283e-06,0.8104910714285715,268829.01785714284
4,2.9038630952380954e-06,0.8201190476190475,298.4345238095238,2.8422619047619046e-06,0.8106547619047619,268438.6904761905
5,3.6180788690476194e-06,0.8201488095238095,298.04315476190476,2.927827380952381e-06,0.8108184523809524,268048.3630952381
6,4.332294642857142e-06,0.8201785714285714,297.6517857142857,3.013392857142857e-06,0.8109821428571429,267658.03571428574
7,5.046510416666666e-06,0.8202083333333333,297.2604166666667,3.098958333333333e-06,0.8111458333333333,267267.7083333333
8,5.76072619047619e-06,0.8202380952380952,296.8690476190476,3.1845238095238094e-06,0.8113095238095238,266877.38095238095
9,6.474941964285714e-06,0.8202678571428571,296.47767857142856,3.2700892857142858e-06,0.8114732142857143,266487.0535714286
10,7.189157738095238e-06,0.820297619047619,296.0863095238095,3.355654761904762e-06,0.8116369047619049,266096.7261904762
11,7.903373511904762e-06,0.8203273809523809,295.6949404761905,3.441220238095238e-06,0.8118005952380953,265706.3988095238
12,8.617589285714285e-06,0.8203571428571428,295.30357142857144,3.5267857142857143e-06,0.8119642857142858,265316.0714285714
13,9.331805059523809e-06,0.8203869047619047,294.9122023809524,3.6123511904761906e-06,0.8121279761904763,264925.74404761905
14,1.0046020833333333e-05,0.8204166666666666,294.5208333333333,3.6979166666666665e-06,0.8122916666666667,264535.4166666667
15,1.0760236607142857e-05,0.8204464285714286,294.1294642857143,3.783482142857143e-06,0.8124553571428572,264145.08928571426
16,1.147445238095238e-05,0.8204761904761905,293.73809523809524,3.869047619047619e-06,0.8126190476190477,263754.7619047619
17,1.2188668154761905e-05,0.8205059523809524,293.3467261904762,3.954613095238096e-06,0.8127827380952382,263364.4345238095
18,1.2902883928571429e-05,0.8205357142857143,292.95535714285717,4.040178571428572e-06,0.8129464285714286,262974.10714285716
19,1.3617099702380953e-05,0.8205654761904762,292.5639880952381,4.125744047619048e-06,0.8131101190476191,262583.77976190473
20,1.4331315476190477e-05,0.820595238095238,292.17261904761904,4.211309523809524e-06,0.8132738095238096,262193.45238095237
21,1.5045531249999999e-05,0.8206249999999999,291.78125,4.296875e-06,0.8134375,261803.125
22,1.5759747023809526e-05,0.8206547619047618,291.38988095238096,4.382440476190476e-06,0.8136011904761905,261412.79761904763
23,1.647396279761905e-05,0.8206845238095237,290.9985119047619,4.468005952380953e-06,0.813764880952381,261022.47023809524
24,1.718817857142857e-05,0.8207142857142856,290.60714285714283,4.553571428571429e-06,0.8139285714285714,260632.14285714287
25,1.7902394345238097e-05,0.8207440476190476,290.2157738095238,4.639136904761905e-06,0.8140922619047619,260241.81547619047
26,1.861661011904762e-05,0.8207738095238095,289.82440476190476,4.724702380952381e-06,0.8142559523809524,259851.4880952381
27,1.9330825892857145e-05,0.8208035714285714,289.4330357142857,4.810267857142857e-06,0.8144196428571429,259461.1607142857
28,2.0045041666666667e-05,0.8208333333333333,289.0416666666667,4.895833333333333e-06,0.8145833333333334,259070.83333333334
29,2.0759257440476193e-05,0.8208630952380952,288.6502976190476,4.98139880952381e-06,0.8147470238095239,258680.50595238095
30,2.1473473214285715e-05,0.8208928571428571,288.25892857142856,5.066964285714286e-06,0.8149107142857144,258290.17857142858
31,2.218768898809524e-05,0.820922619047619,287.8675595238095,5.152529761904762e-06,0.8150744047619048,257899.85119047618
32,2.2901904761904763e-05,0.8209523809523809,287.4761904761905,5.2380952380952384e-06,0.8152380952380953,257509.52380952382
33,2.3616120535714286e-05,0.8209821428571428,287.08482142857144,5.323660714285715e-06,0.8154017857142858,257119.19642857142
34,2.433033630952381e-05,0.8210119047619047,286.6934523809524,5.409226190476191e-06,0.8155654761904763,256728.86904761905
35,2.5044552083333334e-05,0.8210416666666667,286.3020833333333,5.494791666666667e-06,0.8157291666666667,256338.54166666666
36,2.575876785714286e-05,0.8210714285714286,285.9107142857143,5.580357142857144e-06,0.8158928571428572,255948.2142857143
37,2.647298363095238e-05,0.8211011904761905,285.51934523809524,5.66592261904762e-06,0.8160565476190477,255557.8869047619
38,2.7187199404761907e-05,0.8211309523809524,285.1279761904762,5.7514880952380955e-06,0.8162202380952381,255167.55952380953
39,2.790141517857143e-05,0.8211607142857142,284.73660714285717,5.837053571428572e-06,0.8163839285714286,254777.23214285713
40,2.8615630952380955e-05,0.8211904761904761,284.3452380952381,5.922619047619048e-06,0.8165476190476191,254386.90476190476
41,2.9329846726190478e-05,0.821220238095238,283.95386904761904,6.008184523809524e-06,0.8167113095238095,253996.57738095237
42,3.00440625e-05,0.8212499999999999,283.5625,6.093750000000001e-06,0.816875,253606.25
43,3.0758278273809526e-05,0.8212797619047618,283.17113095238096,6.179315476190477e-06,0.8170386904761905,253215.92261904763
44,3.147249404761905e-05,0.8213095238095237,282.7797619047619,6.2648809523809525e-06,0.817202380952381,252825.59523809524
45,3.218670982142857e-05,0.8213392857142857,282.38839285714283,6.350446428571429e-06,0.8173660714285714,252435.26785714284
46,3.2900925595238096e-05,0.8213690476190476,281.9970238095238,6.436011904761905e-06,0.817529761904762,252044.94047619047
47,3.361514136904762e-05,0.8213988095238095,281.60565476190476,6.521577380952382e-06,0.8176934523809525,251654.6130952381
48,3.432935714285714e-05,0.8214285714285714,281.2142857142857,6.607142857142858e-06,0.817857142857143,251264.2857142857
49,3.5043572916666666e-05,0.8214583333333333,280.8229166666667,6.692708333333334e-06,0.8180208333333334,250873.95833333334
50,3.575778869047619e-05,0.8214880952380952,280.4315476190476,6.77827380952381e-06,0.8181845238095239,250483.63095238095
51,3.647200446428572e-05,0.8215178571428571,280.04017857142856,6.863839285714286e-06,0.8183482142857144,250093.30357142858
52,3.718622023809524e-05,0.821547619047619,279.6488095238095,6.949404761904763e-06,0.8185119047619048,249702.97619047618
53,3.790043601190476e-05,0.8215773809523809,279.2574404761905,7.034970238095239e-06,0.8186755952380953,249312.64880952382
54,3.861465178571429e-05,0.8216071428571428,278.86607142857144,7.120535714285715e-06,0.8188392857142858,248922.32142857142
55,3.9328867559523814e-05,0.8216369047619048,278.4747023809524,7.2061011904761915e-06,0.8190029761904762,248531.99404761905
56,4.004308333333333e-05,0.8216666666666667,278.0833333333333,7.2916666666666674e-06,0.8191666666666667,248141.66666666666
57,4.075729910714286e-05,0.8216964285714285,277.6919642857143,7.377232142857143e-06,0.8193303571428572,247751.3392857143
58,4.1471514880952384e-05,0.8217261904761904,277.30059523809524,7.46279761904762e-06,0.8194940476190476,247361.0119047619
59,4.21857306547619e-05,0.8217559523809523,276.9092261904762,7.548363095238096e-06,0.8196577380952381,246970.68452380953
60,4.289994642857143e-05,0.8217857142857142,276.51785714285717,7.633928571428572e-06,0.8198214285714286,246580.35714285713
61,4.3614162202380955e-05,0.8218154761904761,276.1264880952381,7.719494047619049e-06,0.8199851190476191,246190.02976190476
62,4.432837797619048e-05,0.821845238095238,275.73511904761904,7.805059523809524e-06,0.8201488095238095,245799.70238095237
63,4.504259375e-05,0.8218749999999999,275.34375,7.890625e-06,0.8203125,245409.375
64,4.5756809523809525e-05,0.8219047619047618,274.95238095238096,7.976190476190477e-06,0.8204761904761906,245019.04761904763
65,4.647102529761905e-05,0.8219345238095238,274.5610119047619,8.061755952380954e-06,0.820639880952381,244628.72023809524
66,4.718524107142857e-05,0.8219642857142857,274.16964285714283,8.14732142857143e-06,0.8208035714285715,244238.39285714284
67,4.7899456845238095e-05,0.8219940476190476,273.7782738095238,8.232886904761906e-06,0.820967261904762,243848.06547619047
68,4.861367261904762e-05,0.8220238095238095,273.38690476190476,8.318452380952382e-06,0.8211309523809525,243457.7380952381
69,4.932788839285715e-05,0.8220535714285714,272.9955357142857,8.404017857142857e-06,0.8212946428571429,243067.4107142857
70,5.0042104166666666e-05,0.8220833333333333,272.6041666666667,8.489583333333334e-06,0.8214583333333334,242677.08333333334
71,5.075631994047619e-05,0.8221130952380952,272.2127976190476,8.575148809523811e-06,0.8216220238095239,242286.75595238095
72,5.147053571428572e-05,0.8221428571428571,271.82142857142856,8.660714285714288e-06,0.8217857142857143,241896.42857142858
73,5.2184751488095236e-05,0.822172619047619,271.4300595238095,8.746279761904763e-06,0.8219494047619048,241506.10119047618
74,5.289896726190476e-05,0.8222023809523809,271.0386904761905,8.83184523809524e-06,0.8221130952380953,241115.77380952382
75,5.361318303571429e-05,0.8222321428571429,270.64732142857144,8.917410714285714e-06,0.8222767857142858,240725.44642857142
76,5.432739880952381e-05,0.8222619047619047,270.2559523809524,9.002976190476191e-06,0.8224404761904762,240335.11904761905
77,5.504161458333333e-05,0.8222916666666666,269.8645833333333,9.088541666666668e-06,0.8226041666666667,239944.79166666666
78,5.575583035714286e-05,0.8223214285714285,269.4732142857143,9.174107142857145e-06,0.8227678571428572,239554.4642857143
79,5.6470046130952384e-05,0.8223511904761904,269.08184523809524,9.259672619047621e-06,0.8229315476190476,239164.1369047619
80,5.718426190476191e-05,0.8223809523809523,268.6904761904762,9.345238095238096e-06,0.8230952380952381,238773.80952380953
81,5.789847767857143e-05,0.8224107142857142,268.29910714285717,9.430803571428571e-06,0.8232589285714286,238383.48214285713
82,5.8612693452380954e-05,0.8224404761904761,267.9077380952381,9.516369047619048e-06,0.8234226190476192,237993.15476190476
83,5.932690922619048e-05,0.822470238095238,267.51636904761904,9.601934523809525e-06,0.8235863095238096,237602.82738095237
84,6.0041125e-05,0.8225,267.125,9.687500000000002e-06,0.8237500000000001,237212.5
85,6.0755340773809524e-05,0.8225297619047619,266.73363095238096,9.773065476190478e-06,0.8239136904761906,236822.17261904763
86,6.146955654761904e-05,0.8225595238095238,266.3422619047619,9.858630952380953e-06,0.824077380952381,236431.84523809524
87,6.218377232142857e-05,0.8225892857142857,265.95089285714283,9.94419642857143e-06,0.8242410714285715,236041.51785714284
88,6.28979880952381e-05,0.8226190476190476,265.5595238095238,1.0029761904761905e-05,0.824404761904762,235651.19047619047
89,6.36122038690476e-05,0.8226488095238095,265.16815476190476,1.0115327380952382e-05,0.8245684523809524,235260.8630952381
90,6.432641964285713e-05,0.8226785714285714,264.7767857142857,1.0200892857142859e-05,0.8247321428571429,234870.5357142857
91,6.504063541666666e-05,0.8227083333333333,264.3854166666667,1.0286458333333335e-05,0.8248958333333334,234480.20833333334
92,6.575485119047618e-05,0.8227380952380952,263.9940476190476,1.037202380952381e-05,0.8250595238095239,234089.88095238095
93,6.646906696428571e-05,0.822767857142857,263.60267857142856,1.0457589285714287e-05,0.8252232142857143,233699.55357142858
94,6.718328273809524e-05,0.822797619047619,263.2113095238095,1.0543154761904764e-05,0.8253869047619048,233309.22619047618
95,6.789749851190476e-05,0.822827380952381,262.8199404761905,1.0628720238095239e-05,0.8255505952380953,232918.89880952382
96,6.861171428571427e-05,0.8228571428571428,262.42857142857144,1.0714285714285716e-05,0.8257142857142857,232528.57142857142
97,6.93259300595238e-05,0.8228869047619047,262.0372023809524,1.0799851190476193e-05,0.8258779761904762,232138.24404761905
98,7.004014583333332e-05,0.8229166666666666,261.6458333333333,1.0885416666666668e-05,0.8260416666666667,231747.91666666666
99,7.075436160714285e-05,0.8229464285714285,261.2544642857143,1.0970982142857144e-05,0.8262053571428571,231357.5892857143
100,7.146857738095238e-05,0.8229761904761904,260.86309523809524,1.1056547619047621e-05,0.8263690476190477,230967.2619047619
101,7.21827931547619e-05,0.8230059523809523,260.4717261904762,1.1142113095238096e-05,0.8265327380952382,230576.93452380953
102,7.289700892857143e-05,0.8230357142857142,260.08035714285717,1.1227678571428573e-05,0.8266964285714287,230186.60714285716
103,7.361122470238095e-05,0.8230654761904761,259.6889880952381,1.131324404761905e-05,0.8268601190476191,229796.27976190476
104,7.432544047619047e-05,0.8230952380952381,259.29761904761904,1.1398809523809526e-05,0.8270238095238096,229405.95238095237
105,7.503965624999999e-05,0.823125,258.90625,1.1484375000000001e-05,0.8271875000000001,229015.625
106,7.575387202380952e-05,0.8231547619047619,258.51488095238096,1.1569940476190478e-05,0.8273511904761905,228625.29761904763
107,7.646808779761904e-05,0.8231845238095238,258.1235119047619,1.1655505952380955e-05,0.827514880952381,228234.97023809524
108,7.718230357142857e-05,0.8232142857142857,257.73214285714283,1.174107142857143e-05,0.8276785714285715,227844.64285714284
109,7.78965193452381e-05,0.8232440476190476,257.3407738095238,1.1826636904761907e-05,0.827842261904762,227454.31547619047
110,7.861073511904762e-05,0.8232738095238095,256.94940476190476,1.1912202380952383e-05,0.8280059523809524,227063.9880952381
111,7.932495089285713e-05,0.8233035714285714,256.5580357142857,1.1997767857142858e-05,0.8281696428571429,226673.6607142857
112,8.003916666666666e-05,0.8233333333333333,256.1666666666667,1.2083333333333335e-05,0.8283333333333334,226283.3333333333
113,8.075338244047618e-05,0.8233630952380951,255.77529761904762,1.2168898809523812e-05,0.8284970238095238,225893.00595238095
114,8.146759821428571e-05,0.8233928571428571,255.38392857142856,1.2254464285714287e-05,0.8286607142857143,225502.67857142858
115,8.218181398809523e-05,0.823422619047619,254.99255952380952,1.2340029761904764e-05,0.8288244047619048,225112.35119047618
116,8.289602976190476e-05,0.8234523809523809,254.60119047619048,1.242559523809524e-05,0.8289880952380952,224722.02380952382
117,8.361024553571429e-05,0.8234821428571428,254.20982142857144,1.2511160714285715e-05,0.8291517857142857,224331.69642857142
118,8.43244613095238e-05,0.8235119047619047,253.81845238095238,1.2596726190476192e-05,0.8293154761904762,223941.36904761905
119,8.503867708333332e-05,0.8235416666666666,253.42708333333334,1.2682291666666669e-05,0.8294791666666668,223551.04166666666
120,8.575289285714285e-05,0.8235714285714285,253.03571428571428,1.2767857142857144e-05,0.8296428571428572,223160.7142857143
121,8.646710863095238e-05,0.8236011904761904,252.64434523809524,1.285342261904762e-05,0.8298065476190477,222770.3869047619
122,8.71813244047619e-05,0.8236309523809523,252.2529761904762,1.2938988095238097e-05,0.8299702380952382,222380.05952380953
123,8.789554017857143e-05,0.8236607142857142,251.86160714285714,1.3024553571428574e-05,0.8301339285714286,221989.73214285716
124,8.860975595238095e-05,0.8236904761904762,251.4702380952381,1.311011904761905e-05,0.8302976190476191,221599.40476190476
125,8.932397172619046e-05,0.8237202380952381,251.07886904761904,1.3195684523809526e-05,0.8304613095238096,221209.07738095237
126,9.003818749999999e-05,0.82375,250.6875,1.3281250000000003e-05,0.8306250000000001,220818.75
127,9.075240327380952e-05,0.8237797619047619,250.29613095238096,1.3366815476190478e-05,0.8307886904761905,220428.42261904763
128,9.146661904761904e-05,0.8238095238095238,249.9047619047619,1.3452380952380954e-05,0.830952380952381,220038.09523809524
129,9.218083482142857e-05,0.8238392857142857,249.51339285714286,1.3537946428571431e-05,0.8311160714285715,219647.76785714284
130,9.289505059523809e-05,0.8238690476190476,249.1220238095238,1.3623511904761906e-05,0.8312797619047619,219257.44047619047
131,9.360926636904762e-05,0.8238988095238095,248.73065476190476,1.3709077380952383e-05,0.8314434523809524,218867.1130952381
132,9.432348214285713e-05,0.8239285714285713,248.33928571428572,1.379464285714286e-05,0.8316071428571429,218476.7857142857
133,9.503769791666666e-05,0.8239583333333332,247.94791666666666,1.3880208333333335e-05,0.8317708333333333,218086.4583333333
134,9.575191369047618e-05,0.8239880952380952,247.55654761904762,1.3965773809523811e-05,0.8319345238095238,217696.13095238095
135,9.646612946428571e-05,0.8240178571428571,247.16517857142856,1.4051339285714288e-05,0.8320982142857143,217305.80357142858
136,9.718034523809523e-05,0.824047619047619,246.77380952380952,1.4136904761904765e-05,0.8322619047619049,216915.47619047618
137,9.789456101190476e-05,0.8240773809523809,246.38244047619048,1.422247023809524e-05,0.8324255952380953,216525.14880952382
138,9.860877678571429e-05,0.8241071428571428,245.99107142857144,1.4308035714285717e-05,0.8325892857142858,216134.82142857142
139,9.93229925595238e-05,0.8241369047619047,245.59970238095238,1.4393601190476193e-05,0.8327529761904763,215744.49404761905
140,0.00010003720833333332,0.8241666666666666,245.20833333333334,1.4479166666666669e-05,0.8329166666666667,215354.16666666666
141,0.00010075142410714285,0.8241964285714285,244.81696428571428,1.4564732142857145e-05,0.8330803571428572,214963.8392857143
142,0.00010146563988095237,0.8242261904761904,244.42559523809524,1.4650297619047622e-05,0.8332440476190477,214573.5119047619
143,0.0001021798556547619,0.8242559523809523,244.0342261904762,1.4735863095238097e-05,0.8334077380952382,214183.18452380953
144,0.00010289407142857143,0.8242857142857143,243.64285714285714,1.4821428571428574e-05,0.8335714285714286,213792.85714285716
145,0.00010360828720238095,0.8243154761904762,243.2514880952381,1.490699404761905e-05,0.8337351190476191,213402.52976190476
146,0.00010432250297619046,0.8243452380952381,242.86011904761904,1.4992559523809526e-05,0.8338988095238096,213012.20238095237
147,0.00010503671874999999,0.824375,242.46875,1.5078125000000002e-05,0.8340625,212621.875
148,0.00010575093452380952,0.8244047619047619,242.07738095238096,1.5163690476190479e-05,0.8342261904761905,212231.54761904763
149,0.00010646515029761904,0.8244345238095238,241.6860119047619,1.5249255952380954e-05,0.834389880952381,211841.22023809524
150,0.00010717936607142857,0.8244642857142856,241.29464285714286,1.533482142857143e-05,0.8345535714285715,211450.89285714284
151,0.00010789358184523809,0.8244940476190475,240.9032738095238,1.542038690476191e-05,0.8347172619047619,211060.56547619047
152,0.00010860779761904762,0.8245238095238094,240.51190476190476,1.5505952380952383e-05,0.8348809523809524,210670.2380952381
153,0.00010932201339285713,0.8245535714285713,240.12053571428572,1.559151785714286e-05,0.8350446428571429,210279.9107142857
154,0.00011003622916666666,0.8245833333333333,239.72916666666666,1.5677083333333336e-05,0.8352083333333333,209889.5833333333
155,0.00011075044494047618,0.8246130952380952,239.33779761904762,1.5762648809523813e-05,0.8353720238095239,209499.25595238095
156,0.00011146466071428571,0.8246428571428571,238.94642857142856,1.584821428571429e-05,0.8355357142857144,209108.92857142858
157,0.00011217887648809523,0.824672619047619,238.55505952380952,1.5933779761904763e-05,0.8356994047619049,208718.60119047618
158,0.00011289309226190476,0.8247023809523809,238.16369047619048,1.6019345238095243e-05,0.8358630952380953,208328.27380952382
159,0.00011360730803571428,0.8247321428571428,237.77232142857144,1.6104910714285716e-05,0.8360267857142858,207937.94642857142
160,0.00011432152380952381,0.8247619047619047,237.38095238095238,1.6190476190476193e-05,0.8361904761904763,207547.61904761905
161,0.00011503573958333332,0.8247916666666666,236.98958333333334,1.627604166666667e-05,0.8363541666666667,207157.29166666666
162,0.00011574995535714285,0.8248214285714285,236.59821428571428,1.6361607142857143e-05,0.8365178571428572,206766.9642857143
163,0.00011646417113095237,0.8248511904761904,236.20684523809524,1.6447172619047623e-05,0.8366815476190477,206376.6369047619
164,0.0001171783869047619,0.8248809523809524,235.8154761904762,1.6532738095238097e-05,0.8368452380952381,205986.30952380953
165,0.00011789260267857143,0.8249107142857143,235.42410714285714,1.6618303571428573e-05,0.8370089285714286,205595.98214285713
166,0.00011860681845238095,0.8249404761904762,235.0327380952381,1.670386904761905e-05,0.8371726190476191,205205.65476190476
167,0.00011932103422619048,0.8249702380952381,234.64136904761904,1.6789434523809527e-05,0.8373363095238096,204815.32738095237
168,0.00012003524999999999,0.825,234.25,1.6875000000000004e-05,0.8375,204425.0
169,0.00012074946577380951,0.8250297619047618,233.85863095238096,1.6960565476190477e-05,0.8376636904761905,204034.67261904763
170,0.00012146368154761904,0.8250595238095237,233.46726190476193,1.7046130952380957e-05,0.837827380952381,203644.34523809524
171,0.00012217789732142857,0.8250892857142856,233.07589285714286,1.713169642857143e-05,0.8379910714285714,203254.01785714284
172,0.0001228921130952381,0.8251190476190475,232.6845238095238,1.7217261904761907e-05,0.838154761904762,202863.69047619047
173,0.00012360632886904762,0.8251488095238095,232.29315476190476,1.7302827380952384e-05,0.8383184523809525,202473.3630952381
174,0.00012432054464285716,0.8251785714285714,231.90178571428572,1.738839285714286e-05,0.838482142857143,202083.0357142857
175,0.00012503476041666667,0.8252083333333333,231.51041666666669,1.7473958333333337e-05,0.8386458333333334,201692.7083333333
176,0.0001257489761904762,0.8252380952380952,231.11904761904762,1.755952380952381e-05,0.8388095238095239,201302.38095238095
177,0.00012646319196428572,0.8252678571428571,230.72767857142856,1.764508928571429e-05,0.8389732142857144,200912.05357142858
178,0.00012717740773809523,0.825297619047619,230.33630952380952,1.7730654761904764e-05,0.8391369047619048,200521.72619047618
179,0.00012789162351190477,0.8253273809523809,229.94494047619048,1.781622023809524e-05,0.8393005952380953,200131.3988095238
180,0.00012860583928571428,0.8253571428571428,229.55357142857144,1.7901785714285718e-05,0.8394642857142858,199741.07142857142
181,0.00012932005505952382,0.8253869047619047,229.16220238095238,1.7987351190476194e-05,0.8396279761904762,199350.74404761905
182,0.00013003427083333334,0.8254166666666666,228.77083333333331,1.807291666666667e-05,0.8397916666666667,198960.4166666667
183,0.00013074848660714287,0.8254464285714286,228.37946428571428,1.8158482142857145e-05,0.8399553571428572,198570.0892857143
184,0.0001314627023809524,0.8254761904761905,227.98809523809524,1.824404761904762e-05,0.8401190476190477,198179.7619047619
185,0.0001321769181547619,0.8255059523809524,227.5967261904762,1.8329613095238098e-05,0.8402827380952381,197789.43452380953
186,0.00013289113392857144,0.8255357142857143,227.20535714285714,1.8415178571428575e-05,0.8404464285714286,197399.10714285716
187,0.00013360534970238095,0.8255654761904762,226.8139880952381,1.850074404761905e-05,0.8406101190476191,197008.77976190476
188,0.0001343195654761905,0.825595238095238,226.42261904761904,1.8586309523809528e-05,0.8407738095238095,196618.45238095237
189,0.00013503378125,0.8256249999999999,226.03125,1.8671875e-05,0.8409375,196228.125
190,0.00013574799702380954,0.8256547619047618,225.63988095238096,1.8757440476190478e-05,0.8411011904761905,195837.79761904763
191,0.00013646221279761905,0.8256845238095237,225.24851190476193,1.8843005952380955e-05,0.8412648809523811,195447.47023809524
192,0.00013717642857142857,0.8257142857142856,224.85714285714286,1.8928571428571432e-05,0.8414285714285715,195057.14285714284
193,0.0001378906443452381,0.8257440476190476,224.4657738095238,1.901413690476191e-05,0.841592261904762,194666.81547619047
194,0.00013860486011904762,0.8257738095238095,224.07440476190476,1.9099702380952385e-05,0.8417559523809525,194276.4880952381
195,0.00013931907589285716,0.8258035714285714,223.68303571428572,1.9185267857142862e-05,0.8419196428571429,193886.1607142857
196,0.00014003329166666667,0.8258333333333333,223.29166666666669,1.9270833333333335e-05,0.8420833333333334,193495.8333333333
197,0.0001407475074404762,0.8258630952380952,222.90029761904762,1.9356398809523812e-05,0.8422470238095239,193105.50595238095
198,0.00014146172321428572,0.8258928571428571,222.50892857142856,1.944196428571429e-05,0.8424107142857143,192715.17857142858
199,0.00014217593898809526,0.825922619047619,222.11755952380952,1.9527529761904766e-05,0.8425744047619048,192324.85119047618
200,0.00014289015476190477,0.8259523809523809,221.72619047619048,1.9613095238095242e-05,0.8427380952380953,191934.5238095238
201,0.00014360437053571428,0.8259821428571428,221.33482142857144,1.969866071428572e-05,0.8429017857142858,191544.19642857142
202,0.00014431858630952382,0.8260119047619047,220.94345238095238,1.9784226190476192e-05,0.8430654761904762,191153.86904761905
203,0.00014503280208333333,0.8260416666666667,220.55208333333331,1.986979166666667e-05,0.8432291666666667,190763.5416666667
204,0.00014574701785714287,0.8260714285714286,220.16071428571428,1.9955357142857146e-05,0.8433928571428572,190373.2142857143
205,0.00014646123363095239,0.8261011904761905,219.76934523809524,2.0040922619047623e-05,0.8435565476190476,189982.8869047619
206,0.00014717544940476193,0.8261309523809524,219.3779761904762,2.01264880952381e-05,0.8437202380952381,189592.55952380953
207,0.00014788966517857144,0.8261607142857142,218.98660714285714,2.0212053571428576e-05,0.8438839285714286,189202.23214285716
208,0.00014860388095238095,0.8261904761904761,218.5952380952381,2.0297619047619053e-05,0.8440476190476192,188811.90476190476
209,0.0001493180967261905,0.826220238095238,218.20386904761904,2.0383184523809526e-05,0.8442113095238096,188421.57738095237
210,0.0001500323125,0.8262499999999999,217.8125,2.0468750000000003e-05,0.8443750000000001,188031.25
211,0.00015074652827380954,0.8262797619047618,217.42113095238096,2.055431547619048e-05,0.8445386904761906,187640.92261904763
212,0.00015146074404761905,0.8263095238095237,217.02976190476193,2.0639880952380956e-05,0.844702380952381,187250.59523809524
213,0.0001521749598214286,0.8263392857142857,216.63839285714286,2.0725446428571433e-05,0.8448660714285715,186860.26785714284
214,0.0001528891755952381,0.8263690476190476,216.2470238095238,2.081101190476191e-05,0.845029761904762,186469.94047619047
215,0.00015360339136904762,0.8263988095238095,215.85565476190476,2.0896577380952383e-05,0.8451934523809524,186079.6130952381
216,0.00015431760714285716,0.8264285714285714,215.46428571428572,2.098214285714286e-05,0.8453571428571429,185689.2857142857
217,0.00015503182291666667,0.8264583333333333,215.07291666666669,2.1067708333333337e-05,0.8455208333333334,185298.9583333333
218,0.0001557460386904762,0.8264880952380952,214.68154761904762,2.1153273809523813e-05,0.8456845238095239,184908.63095238095
219,0.00015646025446428572,0.8265178571428571,214.29017857142856,2.123883928571429e-05,0.8458482142857143,184518.30357142858
220,0.00015717447023809526,0.826547619047619,213.89880952380952,2.1324404761904767e-05,0.8460119047619048,184127.97619047618
221,0.00015788868601190477,0.8265773809523809,213.50744047619048,2.140997023809524e-05,0.8461755952380953,183737.6488095238
222,0.00015860290178571428,0.8266071428571428,213.11607142857144,2.1495535714285717e-05,0.8463392857142857,183347.32142857142
223,0.00015931711755952382,0.8266369047619048,212.72470238095238,2.1581101190476194e-05,0.8465029761904762,182956.99404761905
